  Time       Amp_Channel-1    Amp_Channel-2   Amp_Channel-3   Amp_Channel-4				
00:00:36	-117.5805	-171.605	-120.1535	-128.1295
00:00:37	-117.5974	-171.7013	-120.1903	-128.1143
00:00:38	-117.6271	-171.7877	-120.1531	-128.1348
00:00:39	-117.6387	-171.8692	-120.1597	-128.108
00:00:40	-117.6206	-171.9445	-120.1624	-128.132
00:00:41	-117.5947	-171.7779	-120.1552	-128.109
00:00:42	-117.5816	-171.7871	-120.2038	-128.1126
00:00:43	-117.5303	-171.7139	-120.1777	-128.1309
00:00:44	-117.5305	-171.8475	-120.1881	-128.1492
00:00:45	-117.5531	-171.8586	-120.1557	-128.0885
00:00:46	-117.5591	-171.8359	-120.15	-128.0379
00:00:47	-117.5296	-171.7828	-120.212	-127.952
00:00:48	-117.5412	-171.7081	-120.1524	-127.9226
00:00:49	-117.521	-171.8072	-120.1863	-127.907
00:00:50	-117.5593	-171.7712	-120.1823	-127.9756
00:00:51	-117.5816	-171.8617	-120.1577	-128.0243
00:00:52	-117.6178	-171.8997	-120.1941	-128.056
00:00:53	-117.6153	-171.8698	-120.1583	-128.1282
00:00:54	-117.6163	-171.8615	-120.1467	-128.1744
00:00:55	-117.5997	-171.6933	-120.1182	-128.0985
00:00:56	-117.5673	-171.6794	-120.0612	-128.0576
00:00:57	-117.5748	-171.6602	-120.146	-128.0885
00:00:58	-117.5578	-171.6946	-120.1357	-128.0409
00:00:59	-117.5586	-171.6765	-120.1362	-128.0973
00:01:00	-117.5701	-171.639	-120.1452	-128.1299
00:01:01	-117.513	-171.6409	-120.0923	-128.0444
00:01:02	-117.5097	-171.5848	-120.0779	-127.9713
00:01:03	-117.5044	-171.6579	-120.0613	-127.9442
00:01:04	-117.512	-171.7617	-120.121	-128.007
00:01:05	-117.5508	-171.7652	-120.1393	-128.0329
00:01:06	-117.5952	-171.8097	-120.203	-128.0823
00:01:07	-117.6102	-171.9186	-120.2204	-128.0786
00:01:08	-117.5966	-171.7683	-120.16	-128.0137
00:01:09	-117.5651	-171.7852	-120.0865	-128.0174
00:01:10	-117.5394	-171.7415	-120.0666	-128.0099
00:01:11	-117.562	-171.7225	-120.0748	-128.0187
00:01:12	-117.5643	-171.8288	-120.1245	-128.1259
00:01:13	-117.588	-171.9097	-120.1661	-128.1502
00:01:14	-117.5728	-171.9314	-120.1555	-128.1861
00:01:15	-117.5612	-171.7668	-120.1594	-128.1763
00:01:16	-117.5386	-171.6814	-120.0926	-128.1112
00:01:17	-117.5087	-171.4975	-120.0612	-128.047
00:01:18	-117.5576	-171.5419	-120.081	-128.0606
00:01:19	-117.559	-171.5836	-120.1097	-128.1209
00:01:20	-117.5769	-171.6221	-120.1193	-128.1317
00:01:21	-117.6362	-171.6731	-120.1595	-128.2145
00:01:22	-117.6337	-171.767	-120.181	-128.2162
00:01:23	-117.6479	-171.7352	-120.2355	-128.1424
00:01:24	-117.6824	-171.7864	-120.2877	-128.1541
00:01:25	-117.6782	-171.6736	-120.227	-128.0903
00:01:26	-117.6954	-171.6823	-120.1746	-128.1133
00:01:27	-117.6927	-171.5943	-120.1581	-128.1823
00:01:28	-117.6813	-171.5238	-120.1176	-128.2005
00:01:29	-117.6446	-171.4633	-120.1259	-128.1608
00:01:30	-117.5955	-171.5484	-120.1917	-128.1536
00:01:31	-117.5757	-171.6357	-120.2028	-128.1638
00:01:32	-117.5895	-171.7755	-120.2555	-128.0877
00:01:33	-117.6182	-171.7662	-120.213	-128.0607
00:01:34	-117.6379	-171.7674	-120.226	-128.0435
00:01:35	-117.6251	-171.5677	-120.1975	-128.079
00:01:36	-117.601	-171.5446	-120.2001	-128.072
00:01:37	-117.5907	-171.7123	-120.2374	-128.1084
00:01:38	-117.5762	-171.8046	-120.1609	-128.139
00:01:39	-117.5621	-171.7654	-120.1794	-128.1716
00:01:40	-117.6	-171.6644	-120.1373	-128.1526
00:01:41	-117.6069	-171.5533	-120.1362	-128.0669
00:01:42	-117.6375	-171.4717	-120.1636	-128.1119
00:01:43	-117.6658	-171.5891	-120.18	-128.0674
00:01:44	-117.6385	-171.6444	-120.1999	-128.082
00:01:45	-117.654	-171.7847	-120.2268	-128.1078
00:01:46	-117.6489	-171.8222	-120.2371	-128.0462
00:01:47	-117.6188	-171.8092	-120.2328	-128.0649
00:01:48	-117.6404	-171.7553	-120.2083	-128.0778
00:01:49	-117.6378	-171.7853	-120.1961	-128.0504
00:01:50	-117.6265	-171.807	-120.2036	-128.0875
00:01:51	-117.6113	-171.8348	-120.2257	-128.0934
00:01:52	-117.5853	-171.8329	-120.2007	-128.0904
00:01:53	-117.568	-171.8114	-120.1611	-128.0821
00:01:54	-117.5925	-171.8156	-120.1206	-128.1243
00:01:55	-117.5975	-171.959	-120.1452	-128.1796
00:01:56	-117.6207	-171.9987	-120.1792	-128.145
00:01:57	-117.615	-171.9776	-120.2445	-128.1665
00:01:58	-117.5831	-171.913	-120.2512	-128.0971
00:01:59	-117.5802	-171.8987	-120.204	-128.106
00:02:00	-117.5826	-171.8981	-120.1892	-128.0747
00:02:01	-117.5705	-171.8233	-120.1591	-128.0921
00:02:02	-117.5906	-171.7941	-120.1438	-128.0332
00:02:03	-117.5887	-171.9224	-120.1479	-128.0328
00:02:04	-117.6279	-171.8419	-120.1633	-128.0233
00:02:05	-117.6547	-171.77	-120.1794	-128.0683
00:02:06	-117.6304	-171.8018	-120.2036	-128.1052
00:02:07	-117.6186	-171.5895	-120.2293	-128.1759
00:02:08	-117.5505	-171.5537	-120.1745	-128.1098
00:02:09	-117.539	-171.6871	-120.1525	-128.1051
00:02:10	-117.5687	-171.7126	-120.0658	-128.0779
00:02:11	-117.5658	-171.673	-120.0736	-128.0141
00:02:12	-117.5981	-171.7991	-120.1103	-128.0352
00:02:13	-117.6135	-171.767	-120.1288	-128.0507
00:02:14	-117.5749	-171.7712	-120.1475	-128.0074
00:02:15	-117.5799	-171.7577	-120.1109	-127.981
00:02:16	-117.5455	-171.6483	-120.0722	-127.9735
00:02:17	-117.5325	-171.5853	-120.0449	-128.0089
00:02:18	-117.5642	-171.4366	-120.0365	-127.9819
00:02:19	-117.5565	-171.4521	-120.0807	-128.0492
00:02:20	-117.5626	-171.4793	-120.1215	-128.1313
00:02:21	-117.5489	-171.5215	-120.1372	-128.121
00:02:22	-117.5685	-171.5178	-120.1783	-128.1385
00:02:23	-117.5596	-171.569	-120.1342	-128.089
00:02:24	-117.5863	-171.4739	-120.1388	-127.9613
00:02:25	-117.6134	-171.5325	-120.2121	-127.9962
00:02:26	-117.6583	-171.7337	-120.2601	-128.1165
00:02:27	-117.6788	-171.6304	-120.3181	-128.1949
00:02:28	-117.6968	-171.7903	-120.3422	-128.2207
00:02:29	-117.6624	-171.7577	-120.298	-128.2182
00:02:30	-117.6827	-171.8802	-120.3023	-128.1986
00:02:31	-117.6675	-171.9892	-120.3067	-128.161
00:02:32	-117.6697	-171.8918	-120.2876	-128.1618
00:02:33	-117.633	-171.8716	-120.2669	-128.2004
00:02:34	-117.5895	-171.8101	-120.2401	-128.1751
00:02:35	-117.5772	-171.7336	-120.1435	-128.1358
00:02:36	-117.5531	-171.8129	-120.1069	-128.0787
00:02:37	-117.5794	-171.7898	-120.1219	-128.0186
00:02:38	-117.5673	-171.8091	-120.135	-128.0606
00:02:39	-117.6155	-171.8452	-120.1856	-128.0176
00:02:40	-117.6539	-171.7697	-120.2086	-128.0382
00:02:41	-117.6839	-171.657	-120.1882	-128.0906
00:02:42	-117.6251	-171.6138	-120.1866	-128.1439
00:02:43	-117.5804	-171.7361	-120.1477	-128.2159
00:02:44	-117.5405	-171.7437	-120.1808	-128.2338
00:02:45	-117.5258	-171.7269	-120.1993	-128.2725
00:02:46	-117.5436	-171.7881	-120.2032	-128.2284
00:02:47	-117.5445	-171.8103	-120.2083	-128.1687
00:02:48	-117.5583	-171.7369	-120.1877	-128.1673
00:02:49	-117.5515	-171.6989	-120.1449	-128.0717
00:02:50	-117.5689	-171.7391	-120.1193	-128.0514
00:02:51	-117.5562	-171.672	-120.1055	-128.0924
00:02:52	-117.5541	-171.7372	-120.1389	-128.0437
00:02:53	-117.5378	-171.8639	-120.1703	-128.1059
00:02:54	-117.5459	-171.7132	-120.1786	-128.0992
00:02:55	-117.5588	-171.7497	-120.2062	-128.1168
00:02:56	-117.5437	-171.7195	-120.1668	-128.1037
00:02:57	-117.5882	-171.7899	-120.1611	-128.0624
00:02:58	-117.5706	-171.8837	-120.2112	-128.1113
00:02:59	-117.5581	-171.8122	-120.1804	-128.1066
00:03:00	-117.5791	-171.7937	-120.2011	-128.1277
00:03:01	-117.5536	-171.78	-120.2167	-128.068
00:03:02	-117.5394	-171.7966	-120.2464	-128.0574
00:03:03	-117.5676	-171.7504	-120.238	-128.0674
00:03:04	-117.5577	-171.6698	-120.2463	-127.9984
00:03:05	-117.5589	-171.6736	-120.1906	-128.0611
00:03:06	-117.586	-171.7238	-120.1815	-128.1387
00:03:07	-117.5515	-171.632	-120.115	-128.1282
00:03:08	-117.5849	-171.7323	-120.1495	-128.1484
00:03:09	-117.5832	-171.7694	-120.1523	-128.1576
00:03:10	-117.6183	-171.7207	-120.18	-128.0883
00:03:11	-117.6314	-171.8243	-120.1933	-128.1467
00:03:12	-117.6011	-171.9139	-120.1676	-128.1114
00:03:13	-117.5848	-172.0149	-120.135	-128.0822
00:03:14	-117.5737	-172.1535	-120.1093	-128.074
00:03:15	-117.5439	-172.1088	-120.1695	-128.1089
00:03:16	-117.579	-172.0455	-120.2132	-128.134
00:03:17	-117.611	-171.9137	-120.2638	-128.1666
00:03:18	-117.6256	-171.8098	-120.2822	-128.1764
00:03:19	-117.6497	-171.9206	-120.2593	-128.1799
00:03:20	-117.6177	-171.8465	-120.249	-128.1226
00:03:21	-117.6318	-171.8176	-120.2194	-128.1544
00:03:22	-117.6006	-171.6458	-120.2001	-128.1629
00:03:23	-117.6263	-171.6776	-120.136	-128.1459
00:03:24	-117.5688	-171.5576	-120.068	-128.1549
00:03:25	-117.5319	-171.552	-120.0479	-128.082
00:03:26	-117.54	-171.6819	-120.0577	-128.099
00:03:27	-117.5426	-171.6812	-120.0573	-127.9794
00:03:28	-117.545	-171.766	-120.1214	-128.0126
00:03:29	-117.5529	-171.8488	-120.1363	-128.0808
00:03:30	-117.5319	-171.8256	-120.1498	-128.0853
00:03:31	-117.5666	-171.7842	-120.1612	-128.1084
00:03:32	-117.6034	-171.7023	-120.116	-128.123
00:03:33	-117.628	-171.7884	-120.1107	-128.1148
00:03:34	-117.6298	-171.7812	-120.1302	-128.1408
00:03:35	-117.584	-171.7033	-120.1058	-128.1058
00:03:36	-117.5485	-171.6386	-120.1321	-128.0853
00:03:37	-117.5466	-171.6378	-120.1569	-128.0934
00:03:38	-117.5744	-171.7406	-120.1771	-128.0993
00:03:39	-117.5978	-171.9065	-120.1992	-128.1473
00:03:40	-117.6134	-171.8946	-120.2155	-128.2384
00:03:41	-117.5986	-171.9117	-120.2047	-128.2319
00:03:42	-117.5778	-171.7247	-120.2276	-128.2707
00:03:43	-117.5616	-171.6827	-120.2201	-128.142
00:03:44	-117.5354	-171.6356	-120.174	-128.1036
00:03:45	-117.5394	-171.6964	-120.1904	-128.055
00:03:46	-117.5588	-171.6985	-120.1588	-128.048
00:03:47	-117.5662	-171.6327	-120.1564	-128.1001
00:03:48	-117.598	-171.6544	-120.1837	-128.1604
00:03:49	-117.5989	-171.6992	-120.1806	-128.2043
00:03:50	-117.6205	-171.7751	-120.3058	-128.2293
00:03:51	-117.6103	-171.8247	-120.297	-128.2444
00:03:52	-117.6135	-171.8562	-120.2862	-128.2224
00:03:53	-117.6344	-171.7994	-120.2607	-128.211
00:03:54	-117.6342	-171.7345	-120.1725	-128.177
00:03:55	-117.6701	-171.7664	-120.2342	-128.2344
00:03:56	-117.6673	-171.7626	-120.244	-128.2449
00:03:57	-117.6503	-171.6773	-120.2672	-128.2675
00:03:58	-117.6379	-171.6193	-120.224	-128.2041
00:03:59	-117.6684	-171.6471	-120.1757	-128.1031
00:04:00	-117.6682	-171.5962	-120.1331	-127.9765
00:04:01	-117.6174	-171.6701	-120.0961	-127.9207
00:04:02	-117.602	-171.6583	-120.0992	-127.9492
00:04:03	-117.5605	-171.7223	-120.1451	-128.0098
00:04:04	-117.5848	-171.5999	-120.1512	-128.0817
00:04:05	-117.6398	-171.6956	-120.1785	-128.1223
00:04:06	-117.5834	-171.6907	-120.1634	-128.0329
00:04:07	-117.5956	-171.6317	-120.1577	-128.0082
00:04:08	-117.5813	-171.7889	-120.1596	-128.0659
00:04:09	-117.5845	-171.659	-120.1498	-128.1225
00:04:10	-117.6351	-171.6282	-120.1846	-128.2252
00:04:11	-117.6047	-171.737	-120.186	-128.2384
00:04:12	-117.5839	-171.7307	-120.1956	-128.1765
00:04:13	-117.57	-171.8026	-120.2211	-128.0967
00:04:14	-117.5676	-171.8484	-120.2125	-128.0526
00:04:15	-117.5544	-171.9424	-120.1776	-127.9976
00:04:16	-117.5667	-171.9946	-120.1812	-127.9598
00:04:17	-117.5886	-171.9144	-120.1255	-128.018
00:04:18	-117.5798	-171.8718	-120.1296	-128.0634
00:04:19	-117.5737	-171.7016	-120.1215	-128.0663
00:04:20	-117.5696	-171.6313	-120.1404	-128.1296
00:04:21	-117.5712	-171.6054	-120.1245	-128.1441
00:04:22	-117.5911	-171.5885	-120.1195	-128.1628
00:04:23	-117.6186	-171.6534	-120.1148	-128.1585
00:04:24	-117.61	-171.7282	-120.1148	-128.1332
00:04:25	-117.5994	-171.8558	-120.1815	-128.1511
00:04:26	-117.5856	-171.7812	-120.1781	-128.1343
00:04:27	-117.567	-171.5846	-120.1874	-128.0982
00:04:28	-117.5594	-171.57	-120.1709	-128.079
00:04:29	-117.5545	-171.3263	-120.1018	-128.0904
00:04:30	-117.541	-171.477	-120.1105	-128.0463
00:04:31	-117.5622	-171.4317	-120.083	-128.1379
00:04:32	-117.587	-171.4923	-120.0898	-128.1221
00:04:33	-117.6294	-171.6382	-120.1279	-128.1444
00:04:34	-117.6229	-171.625	-120.1131	-128.1434
00:04:35	-117.6342	-171.7339	-120.1498	-128.1804
00:04:36	-117.5787	-171.6905	-120.1348	-128.1343
00:04:37	-117.5717	-171.7211	-120.1153	-128.1448
00:04:38	-117.5665	-171.741	-120.1026	-128.089
00:04:39	-117.5662	-171.6617	-120.1079	-128.0365
00:04:40	-117.6121	-171.7051	-120.1568	-128.0585
00:04:41	-117.6351	-171.5609	-120.1964	-128.0724
00:04:42	-117.6523	-171.5841	-120.2169	-128.1054
00:04:43	-117.6483	-171.5464	-120.2332	-128.1647
00:04:44	-117.631	-171.654	-120.2431	-128.2067
00:04:45	-117.6175	-171.6914	-120.2217	-128.233
00:04:46	-117.6106	-171.82	-120.2205	-128.233
00:04:47	-117.5771	-171.7502	-120.207	-128.2115
00:04:48	-117.5634	-171.6282	-120.2046	-128.1287
00:04:49	-117.5162	-171.5237	-120.1738	-128.0128
00:04:50	-117.5738	-171.4646	-120.1823	-128.0617
00:04:51	-117.6112	-171.51	-120.1702	-128.1483
00:04:52	-117.6185	-171.6691	-120.1768	-128.193
00:04:53	-117.6911	-171.6516	-120.209	-128.2607
00:04:54	-117.6364	-171.4937	-120.1505	-128.1483
00:04:55	-117.618	-171.5796	-120.1362	-127.9908
00:04:56	-117.5893	-171.4792	-120.1562	-128.0058
00:04:57	-117.5385	-171.479	-120.1472	-127.929
00:04:58	-117.5429	-171.5385	-120.1658	-128.012
00:04:59	-117.5256	-171.6196	-120.1439	-128.0448
00:05:00	-117.5308	-171.6806	-120.1129	-128.1076
00:05:01	-117.5236	-171.7091	-120.1067	-128.1503
00:05:02	-117.5367	-171.6594	-120.0979	-128.1457
00:05:03	-117.574	-171.612	-120.1981	-128.2057
00:05:04	-117.6158	-171.6152	-120.2357	-128.2025
00:05:05	-117.6328	-171.6433	-120.2564	-128.2074
00:05:06	-117.6265	-171.6448	-120.2149	-128.1372
00:05:07	-117.5917	-171.5984	-120.1657	-128.1058
00:05:08	-117.5846	-171.5838	-120.1792	-128.1381
00:05:09	-117.561	-171.694	-120.1636	-128.0937
00:05:10	-117.5899	-171.6207	-120.1559	-128.1403
00:05:11	-117.603	-171.5647	-120.1423	-128.119
00:05:12	-117.5964	-171.518	-120.0883	-128.1215
00:05:13	-117.592	-171.4175	-120.1	-128.1449
00:05:14	-117.571	-171.4378	-120.0895	-128.0637
00:05:15	-117.6131	-171.6814	-120.127	-128.0953
00:05:16	-117.6435	-171.6961	-120.1689	-128.1014
00:05:17	-117.6685	-171.8586	-120.186	-128.1185
00:05:18	-117.6844	-171.8198	-120.2083	-128.1577
00:05:19	-117.6374	-171.641	-120.1907	-128.1109
00:05:20	-117.5745	-171.5973	-120.1355	-128.1453
00:05:21	-117.5754	-171.553	-120.167	-128.1251
00:05:22	-117.5732	-171.5664	-120.1812	-128.1558
00:05:23	-117.6174	-171.5584	-120.1978	-128.0746
00:05:24	-117.6026	-171.521	-120.1691	-128.1048
00:05:25	-117.6052	-171.5464	-120.1678	-128.1185
00:05:26	-117.6361	-171.6481	-120.1591	-128.2058
00:05:27	-117.658	-171.6995	-120.1799	-128.2352
00:05:28	-117.6864	-171.6783	-120.239	-128.1363
00:05:29	-117.6866	-171.6961	-120.2586	-128.1396
00:05:30	-117.6565	-171.7704	-120.2838	-128.11
00:05:31	-117.6487	-171.9237	-120.2461	-128.1633
00:05:32	-117.6625	-171.8689	-120.1966	-128.1496
00:05:33	-117.6347	-171.9076	-120.1649	-128.1371
00:05:34	-117.6289	-171.8224	-120.192	-128.1777
00:05:35	-117.6179	-171.7442	-120.2094	-128.053
00:05:36	-117.5917	-171.808	-120.2571	-128.034
00:05:37	-117.6128	-171.8445	-120.2502	-127.9875
00:05:38	-117.6555	-171.9545	-120.2964	-128.0129
00:05:39	-117.6211	-171.7435	-120.1881	-128.0382
00:05:40	-117.662	-171.7358	-120.1986	-128.039
00:05:41	-117.6241	-171.6234	-120.1374	-128.0378
00:05:42	-117.5746	-171.5226	-120.1305	-128.0358
00:05:43	-117.5748	-171.5825	-120.1944	-128.0369
00:05:44	-117.5816	-171.6299	-120.2349	-128.1085
00:05:45	-117.6033	-171.6546	-120.2382	-128.0991
00:05:46	-117.6253	-171.6977	-120.2281	-128.1084
00:05:47	-117.6157	-171.8099	-120.2174	-128.0813
00:05:48	-117.6339	-171.8183	-120.243	-128.0763
00:05:49	-117.654	-171.6492	-120.1841	-128.1626
00:05:50	-117.6502	-171.7067	-120.2136	-128.1916
00:05:51	-117.649	-171.55	-120.1427	-128.1736
00:05:52	-117.6109	-171.4806	-120.1161	-128.1964
00:05:53	-117.581	-171.5504	-120.1655	-128.1865
00:05:54	-117.6077	-171.6838	-120.2032	-128.1011
00:05:55	-117.611	-171.7747	-120.2653	-128.1136
00:05:56	-117.6183	-171.8741	-120.2399	-128.0416
00:05:57	-117.6577	-171.8248	-120.2464	-127.994
00:05:58	-117.6548	-171.7422	-120.2361	-128.0723
00:05:59	-117.6509	-171.6874	-120.2191	-128.0545
00:06:00	-117.6616	-171.5958	-120.2115	-128.1221
00:06:01	-117.626	-171.5919	-120.2017	-128.1779
00:06:02	-117.5857	-171.5234	-120.1758	-128.1845
00:06:03	-117.5671	-171.5372	-120.1497	-128.1472
00:06:04	-117.5742	-171.6464	-120.1567	-128.1216
00:06:05	-117.603	-171.7178	-120.1638	-128.1478
00:06:06	-117.6474	-171.7345	-120.2211	-128.2065
00:06:07	-117.6463	-171.7278	-120.1966	-128.2609
00:06:08	-117.6385	-171.7325	-120.23	-128.2874
00:06:09	-117.6358	-171.6705	-120.2219	-128.1881
00:06:10	-117.6297	-171.606	-120.2198	-128.1261
00:06:11	-117.6131	-171.5317	-120.2359	-128.0003
00:06:12	-117.6087	-171.5976	-120.21	-127.9502
00:06:13	-117.5943	-171.8221	-120.212	-128.0105
00:06:14	-117.585	-171.9217	-120.1876	-128.053
00:06:15	-117.6131	-171.9028	-120.1467	-128.1694
00:06:16	-117.584	-171.7868	-120.1037	-128.0987
00:06:17	-117.5801	-171.6701	-120.1122	-128.0522
00:06:18	-117.5516	-171.7704	-120.109	-128.0654
00:06:19	-117.5709	-171.7997	-120.155	-128.0861
00:06:20	-117.6221	-171.8489	-120.2054	-128.1518
00:06:21	-117.6618	-171.7803	-120.235	-128.141
00:06:22	-117.6602	-171.7152	-120.299	-128.1868
00:06:23	-117.6144	-171.8494	-120.3088	-128.176
00:06:24	-117.5846	-171.7807	-120.2741	-128.1799
00:06:25	-117.5554	-171.7423	-120.2117	-128.1448
00:06:26	-117.597	-171.6887	-120.1699	-128.0608
00:06:27	-117.6366	-171.6027	-120.1593	-128.1256
00:06:28	-117.6473	-171.5966	-120.1682	-128.1171
00:06:29	-117.6673	-171.6872	-120.2158	-128.1856
00:06:30	-117.635	-171.6755	-120.2013	-128.1606
00:06:31	-117.6132	-171.7338	-120.196	-128.1166
00:06:32	-117.6029	-171.7601	-120.2179	-128.1472
00:06:33	-117.58	-171.7377	-120.197	-128.0622
00:06:34	-117.6157	-171.7892	-120.2548	-128.1347
00:06:35	-117.6445	-171.7856	-120.2657	-128.1902
00:06:36	-117.6596	-171.8056	-120.2539	-128.2037
00:06:37	-117.6793	-171.7191	-120.2771	-128.2603
00:06:38	-117.6764	-171.8231	-120.2136	-128.1687
00:06:39	-117.615	-171.7993	-120.2128	-128.1035
00:06:40	-117.6089	-171.6762	-120.1848	-128.0802
00:06:41	-117.5973	-171.7095	-120.1693	-128.0821
00:06:42	-117.5505	-171.4982	-120.1459	-128.1014
00:06:43	-117.5753	-171.4511	-120.1472	-128.1233
00:06:44	-117.5592	-171.5634	-120.1428	-128.1429
00:06:45	-117.5673	-171.5809	-120.1716	-128.0976
00:06:46	-117.5721	-171.7056	-120.1885	-128.0538
00:06:47	-117.5387	-171.8007	-120.1677	-128.0275
00:06:48	-117.5717	-171.8478	-120.1903	-128.0218
00:06:49	-117.5495	-171.697	-120.1606	-127.9926
00:06:50	-117.5671	-171.7947	-120.1931	-128.1045
00:06:51	-117.5801	-171.7436	-120.1966	-128.0642
00:06:52	-117.5869	-171.7469	-120.1905	-128.1735
00:06:53	-117.6146	-171.6654	-120.203	-128.2068
00:06:54	-117.6312	-171.6281	-120.2183	-128.1869
00:06:55	-117.6433	-171.7154	-120.2101	-128.1964
00:06:56	-117.6318	-171.6293	-120.1706	-128.0578
00:06:57	-117.618	-171.6604	-120.1443	-128.0996
00:06:58	-117.6266	-171.5967	-120.1091	-128.1174
00:06:59	-117.6167	-171.6862	-120.1158	-128.1871
00:07:00	-117.637	-171.7204	-120.1475	-128.1075
00:07:01	-117.6369	-171.5496	-120.189	-128.0525
00:07:02	-117.6404	-171.4997	-120.1801	-128.0527
00:07:03	-117.6547	-171.5144	-120.1607	-128.0612
00:07:04	-117.6719	-171.5161	-120.1745	-128.1528
00:07:05	-117.6549	-171.7424	-120.1907	-128.0964
00:07:06	-117.6243	-171.7171	-120.1856	-128.0373
00:07:07	-117.5893	-171.6627	-120.1846	-128.0428
00:07:08	-117.5944	-171.7729	-120.1983	-128.0034
00:07:09	-117.6062	-171.6384	-120.233	-128.076
00:07:10	-117.6333	-171.5796	-120.2038	-128.0869
00:07:11	-117.6406	-171.6377	-120.2487	-128.13
00:07:12	-117.632	-171.658	-120.2258	-128.0925
00:07:13	-117.6376	-171.7151	-120.1674	-128.1535
00:07:14	-117.6457	-171.8449	-120.2823	-128.1945
00:07:15	-117.6429	-171.8716	-120.1979	-128.1024
00:07:16	-117.6389	-171.7588	-120.2107	-128.1597
00:07:17	-117.6044	-171.6279	-120.1942	-128.0964
00:07:18	-117.5474	-171.5602	-120.1147	-128.0025
00:07:19	-117.5697	-171.5299	-120.1577	-128.0172
00:07:20	-117.5633	-171.5927	-120.1739	-128.0153
00:07:21	-117.6106	-171.8012	-120.2059	-128.0723
00:07:22	-117.649	-171.7945	-120.2198	-128.1613
00:07:23	-117.6422	-171.8344	-120.181	-128.0982
00:07:27	-117.6393	-171.8486	-120.1805	-128.1001
00:07:28	-117.6426	-171.8521	-120.1766	-128.1018
00:07:30	-117.6474	-171.8247	-120.1657	-128.1219
00:07:31	-117.6515	-171.8482	-120.181	-128.1491
00:07:34	-117.6518	-171.8663	-120.182	-128.1488
00:07:35	-117.6439	-171.8832	-120.1793	-128.1648
00:07:36	-117.6435	-171.8749	-120.1765	-128.1399
00:07:41	-117.6412	-171.899	-120.174	-128.1567
00:07:42	-117.6464	-171.8794	-120.1675	-128.1617
00:07:43	-117.652	-171.8608	-120.167	-128.1883
00:07:44	-117.6525	-171.8972	-120.166	-128.1999
00:07:46	-117.6493	-171.84	-120.1567	-128.1871
00:07:49	-117.6473	-171.8034	-120.1567	-128.1784
00:07:50	-117.6433	-171.8047	-120.1571	-128.1955
00:07:51	-117.6408	-171.824	-120.1549	-128.2102
00:07:52	-117.6422	-171.8203	-120.1611	-128.2047
00:07:53	-117.6425	-171.8251	-120.1667	-128.2025
00:07:54	-117.6479	-171.7949	-120.1525	-128.1839
00:07:55	-117.6384	-171.8046	-120.1564	-128.1818
00:07:56	-117.6396	-171.8248	-120.1561	-128.1634
00:07:58	-117.6259	-171.8492	-120.1589	-128.1525
00:08:00	-117.6305	-171.8306	-120.156	-128.1355
00:08:04	-117.6352	-171.8139	-120.1602	-128.1336
00:08:06	-117.6312	-171.8631	-120.1442	-128.1299
00:08:07	-117.6133	-171.8572	-120.1332	-128.1342
00:08:12	-117.6161	-171.8587	-120.1281	-128.1258
